FORCE PLATES,,,,,,,,,,,,,,,,,,,,,,,,
1000,Hz,,,,,,,,,,,,,,,,,,,,,,,
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4,,,,,,,,,,,,,,
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1,399.999235,-0.000489,0,-0.000749,0.000489,0,0.000749,600.000489,0,400.000765,599.999511,0,,,,,,,,,,,,
2,799.999266,-0.000489,0,399.999235,0.000489,0,400.000765,600.000489,0,800.000734,599.999511,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Force Plate 1,,,,,,,,,,,,Force Plate 2,,,,,,,,,,,
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
110,172.37139,264.743353,0,200,300,0,43.330387,-1.605247,348.377014,-12282.60535,9625.172637,-3220.745605,612.815626,263.379612,0,600,300,0,-42.830803,-3.162271,342.464355,-12541.17773,-4388.89509,4565.983398
111,172.649418,264.724096,0,200,300,0,43.766082,-1.708806,347.248871,-12249.51777,9497.458689,-3203.617432,612.813447,263.715786,0,600,300,0,-42.847923,-2.949582,341.841766,-12403.45994,-4380.171306,4581.268555
112,172.600311,264.514326,0,200,300,0,43.12006,-1.610471,348.031433,-12350.12998,9535.953076,-3205.408691,612.576307,263.683433,0,600,300,0,-42.916912,-2.9985,342.464325,-12437.1287,-4306.93636,4557.07666
113,172.468139,264.672999,0,200,300,0,43.264271,-1.607691,347.681091,-12282.53029,9572.307402,-3135.25,612.708782,263.062352,0,600,300,0,-42.828926,-3.140977,341.75473,-12623.6161,-4343.286489,4558.319824
114,172.485619,264.272459,0,200,300,0,43.259903,-1.588985,348.20105,-12440.36718,9580.536304,-3211.804443,613.076335,263.448264,0,600,300,0,-43.036858,-3.134994,341.845703,-12495.05391,-4470.08905,4616.21582
115,172.274982,264.682598,0,200,300,0,43.356968,-1.580015,347.159302,-12260.76453,9624.997779,-3180.148926,612.685384,263.490148,0,600,300,0,-42.669296,-3.02592,343.169006,-12529.04972,-4353.230569,4523.844727
116,172.578991,264.78004,0,200,300,0,43.304565,-1.834761,348.729065,-12282.22367,9562.502714,-3215.906738,612.507101,263.41555,0,600,300,0,-42.847351,-2.931869,342.195465,-12519.03294,-4279.873171,4533.334961
117,172.644996,264.635392,0,200,300,0,43.260166,-1.722036,347.945007,-12304.93862,9518.036949,-3164.613037,612.838934,263.316123,0,600,300,0,-42.716194,-3.138169,341.928009,-12543.24512,-4389.991276,4536.34668
118,172.621722,264.861653,0,200,300,0,43.51432,-1.737805,347.944916,-12226.20911,9526.13246,-3169.012939,612.655426,263.646227,0,600,300,0,-42.683932,-2.76734,341.837524,-12427.08383,-4326.09947,4553.071289
119,172.741279,264.209307,0,200,300,0,43.23637,-1.706199,348.202545,-12462.41037,9491.55589,-3151.50293,612.591141,263.573496,0,600,300,0,-43.124409,-3.138226,342.649445,-12481.5213,-4314.347384,4608.083496
